Date,News_Count,Avg_Sentiment,Positive_Sentiment,Negative_Sentiment,Neutral_Sentiment,Max_Sentiment,Min_Sentiment,Sentiment_Std
2011-03-08,2,-0.049457207,0.098743156,0.14820036,0.7530564,0.011313587,-0.110228,0.08594288
2011-03-11,2,0.07569869,0.26178223,0.18608356,0.5521342,0.16630983,-0.014912458,0.1281435
2011-03-23,1,-0.010408279,0.05528972,0.065698,0.87901235,-0.010408279,-0.010408279,0.0
2011-03-30,1,0.030702922,0.06149371,0.030790787,0.90771544,0.030702922,0.030702922,0.0
2011-04-01,1,-0.43757117,0.04147669,0.47904786,0.4794755,-0.43757117,-0.43757117,0.0
2011-04-04,3,-0.23659527,0.09971311,0.3363084,0.5639785,0.07992026,-0.4893747,0.28994983
2011-04-14,2,0.11745057,0.13120839,0.013757819,0.8550339,0.17422953,0.060671613,0.080297574
2011-05-02,4,-0.028393414,0.040681694,0.06907511,0.8902432,0.026604632,-0.16941293,0.094233625
2011-05-11,2,-0.46560115,0.023067689,0.48866883,0.4882635,-0.013203191,-0.9179991,0.6397873
2011-05-26,1,-0.79393214,0.016236557,0.8101687,0.17359471,-0.79393214,-0.79393214,0.0
2011-06-08,2,-0.02246819,0.048682183,0.07115038,0.8801675,0.017608888,-0.06254527,0.05667755
2011-06-10,2,-0.37184718,0.09639206,0.46823925,0.43536875,0.14840865,-0.892103,0.7357529
2011-06-13,2,0.19303338,0.25577462,0.06274123,0.68148416,0.29843304,0.08763374,0.14905761
2011-06-16,4,0.16946846,0.22261791,0.05314944,0.7242327,0.7124205,-0.020311363,0.36207312
2011-06-20,2,0.36775553,0.3890774,0.02132186,0.58960074,0.7122531,0.023257952,0.48719314
2011-06-21,2,-0.0028626975,0.046216786,0.049079485,0.90470374,0.013694599,-0.019419994,0.023415554
2011-06-27,2,-0.06329893,0.05033968,0.11363861,0.8360217,-0.006350223,-0.12024764,0.08053763
2011-06-30,4,0.1633509,0.22815822,0.06480732,0.70703447,0.65910715,-0.16724677,0.35570908
2011-07-01,4,-0.28393355,0.049323082,0.33325663,0.61742026,0.071729876,-0.9211997,0.44961777
2011-07-15,3,0.08272422,0.101149105,0.018424878,0.880426,0.09512811,0.062856466,0.017382367
2011-07-19,3,-0.45092306,0.045751303,0.4966743,0.45757437,0.051757302,-0.8997964,0.47805336
2011-07-20,3,0.13931407,0.16111036,0.021796273,0.8170934,0.23068419,0.022933938,0.106109224
2011-07-25,2,0.01876389,0.046714276,0.027950384,0.9253353,0.05038815,-0.012860369,0.044723455
2011-07-27,2,-0.07393776,0.037172105,0.11110987,0.85171807,0.030290842,-0.17816636,0.1474015
2011-07-28,1,-0.6975586,0.020817224,0.7183758,0.26080692,-0.6975586,-0.6975586,0.0
2011-08-02,3,-0.19694455,0.07837918,0.27532372,0.64629704,0.1809547,-0.75795346,0.4955139
2011-08-03,1,-0.013063341,0.02693579,0.03999913,0.9330651,-0.013063341,-0.013063341,0.0
2011-08-11,4,-0.29918855,0.20175368,0.50094223,0.2973041,0.4402465,-0.93209565,0.62790763
2011-08-12,2,-0.026543498,0.029577786,0.056121282,0.9143009,-0.017537612,-0.035549384,0.012736245
2011-08-24,1,-0.08667161,0.045085557,0.13175717,0.82315725,-0.08667161,-0.08667161,0.0
2011-08-29,1,0.2508203,0.28403544,0.033215135,0.68274945,0.2508203,0.2508203,0.0
2011-08-30,3,0.30072552,0.35471424,0.053988714,0.5912971,0.8754864,-0.047884222,0.5015093
2011-09-01,2,-0.4552079,0.048648987,0.5038569,0.44749412,0.028825939,-0.93924177,0.6845272
2011-09-06,2,0.00994228,0.042213954,0.032271676,0.9255144,0.033334814,-0.013450254,0.03308204
2011-09-09,2,-0.20239817,0.022777304,0.22517547,0.75204724,-0.013710311,-0.391086,0.26684493
2011-09-14,4,0.061933115,0.10618208,0.044248976,0.8495689,0.2586619,-0.10093756,0.14946306
2011-09-15,3,0.15047699,0.26201174,0.11153472,0.6264536,0.40243563,-0.014340058,0.22163199
2011-09-26,3,-0.31488347,0.03309973,0.3479832,0.6189171,0.01755681,-0.8542112,0.47127137
2011-09-27,3,-0.005880359,0.03807408,0.043954436,0.91797143,0.01820635,-0.02137102,0.021142637
2011-10-05,4,0.17539391,0.20223299,0.02683907,0.77092797,0.5070385,-0.021466501,0.23056008
2011-10-06,1,-0.030660478,0.021074673,0.05173515,0.9271901,-0.030660478,-0.030660478,0.0
2011-10-12,2,-0.9246117,0.017066108,0.9416778,0.041256063,-0.90241635,-0.946807,0.03138895
2011-10-19,3,-0.27567226,0.04644585,0.3221181,0.63143605,0.07374253,-0.88227624,0.5273544
2011-10-27,2,0.032816067,0.064182624,0.031366557,0.9044508,0.05784742,0.007784717,0.03539968
2011-11-02,2,0.003191704,0.03413955,0.03094785,0.9349126,0.018518103,-0.012134695,0.021674803
2011-11-03,3,0.12722532,0.30907664,0.18185133,0.509072,0.30609578,-0.17046642,0.25955108
2011-11-04,2,0.40124193,0.4263138,0.02507186,0.5486143,0.7354325,0.06705135,0.47261685
2011-11-10,1,0.0075575635,0.03486255,0.027304988,0.9378324,0.0075575635,0.0075575635,0.0
2011-11-28,3,0.13800648,0.29486144,0.15685494,0.5482836,0.73267317,-0.30587626,0.53544194
2011-11-29,4,-0.19640462,0.041989796,0.23839444,0.71961576,0.04900603,-0.8216144,0.41845223
2011-12-06,3,-0.46896246,0.15643351,0.62539595,0.21817054,0.28297073,-0.85020685,0.65121466
2011-12-07,5,-0.049976073,0.029856866,0.07983294,0.89031017,0.0040782,-0.14399594,0.07029525
2011-12-13,3,0.07113609,0.09056705,0.019430963,0.890002,0.17244066,0.012543397,0.088090934
